  Time                 , V(VOUT)              , I(L1:1)              , -i(rload)            , v(vsw)               , v(vin)               
  1.488195681759e-04  ,5.000094921752e+00  ,3.839236170736e+00  ,3.500066445226e+00  ,1.326964584457e+01  ,1.350000000000e+01  
  1.488197122049e-04  ,5.000095862617e+00  ,3.839772531218e+00  ,3.500067103832e+00  ,1.326961366294e+01  ,1.350000000000e+01  
  1.488197444578e-04  ,5.000096073425e+00  ,3.839892639677e+00  ,3.500067251398e+00  ,1.326960645644e+01  ,1.350000000000e+01  
  1.488197656599e-04  ,5.000096212028e+00  ,3.839971595574e+00  ,3.500067348420e+00  ,1.326960171909e+01  ,1.350000000000e+01  
  1.488197972958e-04  ,5.000096418874e+00  ,3.840089406110e+00  ,3.500067493211e+00  ,1.326959465045e+01  ,1.350000000000e+01  
  1.488198605675e-04  ,5.000096832687e+00  ,3.840325026768e+00  ,3.500067782881e+00  ,1.326958051321e+01  ,1.350000000000e+01  
  1.488199478441e-04  ,5.000097403769e+00  ,3.840650039303e+00  ,3.500068182638e+00  ,1.326956101245e+01  ,1.350000000000e+01  
  1.488200430834e-04  ,5.000098027313e+00  ,3.841004703640e+00  ,3.500068619119e+00  ,1.326953973260e+01  ,1.350000000000e+01  
  1.488201236312e-04  ,5.000098554962e+00  ,3.841304656522e+00  ,3.500068988473e+00  ,1.326952173542e+01  ,1.350000000000e+01  
  1.488201685151e-04  ,5.000098849101e+00  ,3.841471799989e+00  ,3.500069194371e+00  ,1.326951170681e+01  ,1.350000000000e+01  
  1.488202113734e-04  ,5.000099130044e+00  ,3.841631399954e+00  ,3.500069391031e+00  ,1.326950213082e+01  ,1.350000000000e+01  
  1.488202272321e-04  ,5.000099234019e+00  ,3.841690455996e+00  ,3.500069463813e+00  ,1.326949858746e+01  ,1.350000000000e+01  
  1.488202426047e-04  ,5.000099334818e+00  ,3.841747702064e+00  ,3.500069534372e+00  ,1.326949515270e+01  ,1.350000000000e+01  
  1.488202619472e-04  ,5.000099461661e+00  ,3.841819731055e+00  ,3.500069623162e+00  ,1.326949083097e+01  ,1.350000000000e+01  
  1.488203006320e-04  ,5.000099715391e+00  ,3.841963788881e+00  ,3.500069800774e+00  ,1.326948218749e+01  ,1.350000000000e+01  
  1.488203578676e-04  ,5.000100090908e+00  ,3.842176927321e+00  ,3.500070063636e+00  ,1.326946939918e+01  ,1.350000000000e+01  
  1.488204221055e-04  ,5.000100512528e+00  ,3.842416141246e+00  ,3.500070358769e+00  ,1.326945504634e+01  ,1.350000000000e+01  
  1.488205033634e-04  ,5.000101046100e+00  ,3.842718734337e+00  ,3.500070732270e+00  ,1.326943689075e+01  ,1.350000000000e+01  
  1.488205663208e-04  ,5.000101459691e+00  ,3.842953178328e+00  ,3.500071021784e+00  ,1.326942282411e+01  ,1.350000000000e+01  
  1.488206220954e-04  ,5.000101769538e+00  ,3.842926435809e+00  ,3.500071238677e+00  ,-3.218298131974e-01  ,1.350000000000e+01  
  1.488206469675e-04  ,5.000101885171e+00  ,3.842876233920e+00  ,3.500071319620e+00  ,-4.076762545472e-01  ,1.350000000000e+01  
  1.488206540463e-04  ,5.000101915370e+00  ,3.842859231317e+00  ,3.500071340759e+00  ,-3.941761601580e-01  ,1.350000000000e+01  
  1.488206679667e-04  ,5.000101971317e+00  ,3.842825087781e+00  ,3.500071379922e+00  ,-3.933299588831e-01  ,1.350000000000e+01  
  1.488206783990e-04  ,5.000102010546e+00  ,3.842799252766e+00  ,3.500071407382e+00  ,-3.935504063570e-01  ,1.350000000000e+01  
  1.488206914651e-04  ,5.000102056919e+00  ,3.842766809829e+00  ,3.500071439844e+00  ,-3.935607781698e-01  ,1.350000000000e+01  
  1.488207050886e-04  ,5.000102102414e+00  ,3.842732933664e+00  ,3.500071471690e+00  ,-3.935529075905e-01  ,1.350000000000e+01  
  1.488207264101e-04  ,5.000102169403e+00  ,3.842679915818e+00  ,3.500071518582e+00  ,-3.935492556216e-01  ,1.350000000000e+01  
  1.488207474813e-04  ,5.000102231613e+00  ,3.842627520411e+00  ,3.500071562129e+00  ,-3.935441006998e-01  ,1.350000000000e+01  
  1.488207841230e-04  ,5.000102333439e+00  ,3.842536407545e+00  ,3.500071633407e+00  ,-3.935350209953e-01  ,1.350000000000e+01  
  1.488208223363e-04  ,5.000102433985e+00  ,3.842441386933e+00  ,3.500071703789e+00  ,-3.935255211771e-01  ,1.350000000000e+01  
  1.488208799852e-04  ,5.000102579885e+00  ,3.842298038615e+00  ,3.500071805919e+00  ,-3.935111857660e-01  ,1.350000000000e+01  
  1.488209454688e-04  ,5.000102740795e+00  ,3.842135209132e+00  ,3.500071918556e+00  ,-3.934949042719e-01  ,1.350000000000e+01  
  1.488209942817e-04  ,5.000102859959e+00  ,3.842013832792e+00  ,3.500072001971e+00  ,-3.934827661140e-01  ,1.350000000000e+01  
  1.488210553416e-04  ,5.000103008513e+00  ,3.841862004265e+00  ,3.500072105959e+00  ,-3.934675793235e-01  ,1.350000000000e+01  
  1.488211162501e-04  ,5.000103156379e+00  ,3.841710552553e+00  ,3.500072209466e+00  ,-3.934524320891e-01  ,1.350000000000e+01  
  1.488211639280e-04  ,5.000103271980e+00  ,3.841591999674e+00  ,3.500072290386e+00  ,-3.934405849312e-01  ,1.350000000000e+01  
  1.488212025895e-04  ,5.000103365649e+00  ,3.841495866554e+00  ,3.500072355954e+00  ,-3.934309151001e-01  ,1.350000000000e+01  
  1.488212342312e-04  ,5.000103442271e+00  ,3.841417188650e+00  ,3.500072409589e+00  ,-3.934230021664e-01  ,1.350000000000e+01  
  1.488212636610e-04  ,5.000103513505e+00  ,3.841344010795e+00  ,3.500072459454e+00  ,-3.934156402107e-01  ,1.350000000000e+01  
  1.488212969325e-04  ,5.000103594003e+00  ,3.841261280590e+00  ,3.500072515802e+00  ,-3.934074545561e-01  ,1.350000000000e+01  
  1.488213400702e-04  ,5.000103698314e+00  ,3.841154018119e+00  ,3.500072588820e+00  ,-3.933967352869e-01  ,1.350000000000e+01  
  1.488213930450e-04  ,5.000103826322e+00  ,3.841022295922e+00  ,3.500072678425e+00  ,-3.933835083983e-01  ,1.350000000000e+01  
  1.488214497392e-04  ,5.000103963208e+00  ,3.840881325655e+00  ,3.500072774246e+00  ,-3.933694136261e-01  ,1.350000000000e+01  
  1.488215062298e-04  ,5.000104099488e+00  ,3.840740862386e+00  ,3.500072869641e+00  ,-3.933553512434e-01  ,1.350000000000e+01  
  1.488215388028e-04  ,5.000104178017e+00  ,3.840659870057e+00  ,3.500072924612e+00  ,-3.933472349809e-01  ,1.350000000000e+01  
  1.488215575369e-04  ,5.000104223165e+00  ,3.840613287954e+00  ,3.500072956216e+00  ,-3.933425579070e-01  ,1.350000000000e+01  
  1.488215658504e-04  ,5.000104243196e+00  ,3.840592616572e+00  ,3.500072970237e+00  ,-3.933404678496e-01  ,1.350000000000e+01  
  1.488215737026e-04  ,5.000104262114e+00  ,3.840573092203e+00  ,3.500072983480e+00  ,-3.933384991354e-01  ,1.350000000000e+01  
  1.488215894071e-04  ,5.000104299944e+00  ,3.840534043489e+00  ,3.500073009961e+00  ,-3.933346032623e-01  ,1.350000000000e+01  
  1.488216208159e-04  ,5.000104375575e+00  ,3.840455946160e+00  ,3.500073062903e+00  ,-3.933268076255e-01  ,1.350000000000e+01  
  1.488216428737e-04  ,5.000104428667e+00  ,3.840401100089e+00  ,3.500073100067e+00  ,-3.933213086574e-01  ,1.350000000000e+01  
  1.488216641282e-04  ,5.000104479809e+00  ,3.840348251377e+00  ,3.500073135867e+00  ,-3.933160117664e-01  ,1.350000000000e+01  
  1.488217026035e-04  ,5.000104572348e+00  ,3.840252584001e+00  ,3.500073200643e+00  ,-3.933064421653e-01  ,1.350000000000e+01  
  1.488217427551e-04  ,5.000104668860e+00  ,3.840152748578e+00  ,3.500073268202e+00  ,-3.932964582678e-01  ,1.350000000000e+01  
  1.488217769463e-04  ,5.000104751001e+00  ,3.840067733776e+00  ,3.500073325700e+00  ,-3.932879399355e-01  ,1.350000000000e+01  
  1.488218078546e-04  ,5.000104825219e+00  ,3.839990881921e+00  ,3.500073377653e+00  ,-3.932802383554e-01  ,1.350000000000e+01  
  1.488218556023e-04  ,5.000104939806e+00  ,3.839872159807e+00  ,3.500073457864e+00  ,-3.932683683989e-01  ,1.350000000000e+01  
  1.488219057715e-04  ,5.000105060115e+00  ,3.839747417249e+00  ,3.500073542081e+00  ,-3.932559484157e-01  ,1.350000000000e+01  
  1.488220061099e-04  ,5.000105300467e+00  ,3.839497933149e+00  ,3.500073710327e+00  ,-3.932310349175e-01  ,1.350000000000e+01  
  1.488220929790e-04  ,5.000105508265e+00  ,3.839281940467e+00  ,3.500073855786e+00  ,-3.932093745409e-01  ,1.350000000000e+01  
  1.488222408265e-04  ,5.000105861311e+00  ,3.838914332638e+00  ,3.500074102918e+00  ,-3.931725791269e-01  ,1.350000000000e+01  
  1.488223998032e-04  ,5.000106240064e+00  ,3.838519056197e+00  ,3.500074368045e+00  ,-3.931330166301e-01  ,1.350000000000e+01  
  1.488225345656e-04  ,5.000106560423e+00  ,3.838183988556e+00  ,3.500074592296e+00  ,-3.930994754312e-01  ,1.350000000000e+01  
  1.488226562895e-04  ,5.000106849233e+00  ,3.837881341448e+00  ,3.500074794463e+00  ,-3.930692333780e-01  ,1.350000000000e+01  
  1.488228820653e-04  ,5.000107383528e+00  ,3.837319990756e+00  ,3.500075168469e+00  ,-3.930130600331e-01  ,1.350000000000e+01  
  1.488231133127e-04  ,5.000107928895e+00  ,3.836745043238e+00  ,3.500075550226e+00  ,-3.929555072138e-01  ,1.350000000000e+01  
  1.488235758075e-04  ,5.000109013937e+00  ,3.835595169803e+00  ,3.500076309756e+00  ,-3.928404329823e-01  ,1.350000000000e+01  
  1.488243836367e-04  ,5.000110890991e+00  ,3.833586780927e+00  ,3.500077623694e+00  ,-3.926394805009e-01  ,1.350000000000e+01  
  1.488250147009e-04  ,5.000112341280e+00  ,3.832017918485e+00  ,3.500078638896e+00  ,-3.924824829832e-01  ,1.350000000000e+01  
  1.488255869055e-04  ,5.000113644163e+00  ,3.830595430767e+00  ,3.500079550914e+00  ,-3.923401305785e-01  ,1.350000000000e+01  
  1.488260448368e-04  ,5.000114700886e+00  ,3.829497431121e+00  ,3.500080290620e+00  ,-1.120251916749e-01  ,1.350000000000e+01  
  1.488262596231e-04  ,5.000115199641e+00  ,3.828988822699e+00  ,3.500080639749e+00  ,-1.119421392772e-01  ,1.350000000000e+01  
  1.488263987161e-04  ,5.000115522835e+00  ,3.828660402988e+00  ,3.500080865984e+00  ,-1.119446094903e-01  ,1.350000000000e+01  
  1.488266751792e-04  ,5.000116164072e+00  ,3.828008375054e+00  ,3.500081314850e+00  ,-1.119263706086e-01  ,1.350000000000e+01  
  1.488270597689e-04  ,5.000117051819e+00  ,3.827101341164e+00  ,3.500081936274e+00  ,-1.119002636585e-01  ,1.350000000000e+01  
  1.488278289482e-04  ,5.000118812470e+00  ,3.825287296036e+00  ,3.500083168729e+00  ,-1.118483792199e-01  ,1.350000000000e+01  
  1.488285947747e-04  ,5.000120545821e+00  ,3.823481188125e+00  ,3.500084382075e+00  ,-1.117967413891e-01  ,1.350000000000e+01  
  1.488291886791e-04  ,5.000121876593e+00  ,3.822080558112e+00  ,3.500085313615e+00  ,-1.117566942300e-01  ,1.350000000000e+01  
  1.488296617910e-04  ,5.000122928308e+00  ,3.820964811169e+00  ,3.500086049816e+00  ,-1.117247922922e-01  ,1.350000000000e+01  
  1.488301021203e-04  ,5.000123900470e+00  ,3.819926386098e+00  ,3.500086730329e+00  ,-1.116951011994e-01  ,1.350000000000e+01  
  1.488304507609e-04  ,5.000124665641e+00  ,3.819104196793e+00  ,3.500087265949e+00  ,-1.116715924241e-01  ,1.350000000000e+01  
  1.488307866424e-04  ,5.000125399001e+00  ,3.818312102833e+00  ,3.500087779300e+00  ,-1.116489432456e-01  ,1.350000000000e+01  
  1.488312167737e-04  ,5.000126332697e+00  ,3.817297752189e+00  ,3.500088432888e+00  ,-1.116199460524e-01  ,1.350000000000e+01  
  1.488316846702e-04  ,5.000127341434e+00  ,3.816194353239e+00  ,3.500089139004e+00  ,-1.115883968946e-01  ,1.350000000000e+01  
  1.488324521731e-04  ,5.000128980465e+00  ,3.814384443007e+00  ,3.500090286326e+00  ,-1.115366481206e-01  ,1.350000000000e+01  
  1.488332532968e-04  ,5.000130670628e+00  ,3.812495281121e+00  ,3.500091469440e+00  ,-1.114826333931e-01  ,1.350000000000e+01  
  1.488338781211e-04  ,5.000131974222e+00  ,3.811021880614e+00  ,3.500092381956e+00  ,-1.114405062166e-01  ,1.350000000000e+01  
  1.488343388464e-04  ,5.000132927256e+00  ,3.809935455437e+00  ,3.500093049079e+00  ,-1.114094435659e-01  ,1.350000000000e+01  
  1.488348283495e-04  ,5.000133932207e+00  ,3.808781181758e+00  ,3.500093752545e+00  ,-1.113764411574e-01  ,1.350000000000e+01  
  1.488354384590e-04  ,5.000135173815e+00  ,3.807342529421e+00  ,3.500094621671e+00  ,-1.113353067538e-01  ,1.350000000000e+01  
  1.488359893363e-04  ,5.000136284455e+00  ,3.806043564165e+00  ,3.500095399119e+00  ,-1.112981674749e-01  ,1.350000000000e+01  
  1.488370910909e-04  ,5.000138476136e+00  ,3.803445680239e+00  ,3.500096933295e+00  ,-1.112238879650e-01  ,1.350000000000e+01  
  1.488379575003e-04  ,5.000140172005e+00  ,3.801402772557e+00  ,3.500098120404e+00  ,-1.111654771004e-01  ,1.350000000000e+01  
  1.488384187843e-04  ,5.000141064987e+00  ,3.800315126000e+00  ,3.500098745491e+00  ,-1.111343776214e-01  ,1.350000000000e+01  
  1.488385670509e-04  ,5.000141350550e+00  ,3.799965535478e+00  ,3.500098945385e+00  ,-1.111243794078e-01  ,1.350000000000e+01  
  1.488386422785e-04  ,5.000141495167e+00  ,3.799788160441e+00  ,3.500099046617e+00  ,-1.111193034262e-01  ,1.350000000000e+01  
  1.488387142697e-04  ,5.000141633392e+00  ,3.799618416480e+00  ,3.500099143374e+00  ,-1.111144452179e-01  ,1.350000000000e+01  
  1.488388083682e-04  ,5.000141813810e+00  ,3.799396547469e+00  ,3.500099269667e+00  ,-1.111081049492e-01  ,1.350000000000e+01  
  1.488388781592e-04  ,5.000141947438e+00  ,3.799231991939e+00  ,3.500099363206e+00  ,-1.111033972062e-01  ,1.350000000000e+01  
  1.488389455637e-04  ,5.000142076347e+00  ,3.799073063648e+00  ,3.500099453443e+00  ,-1.110988512677e-01  ,1.350000000000e+01  
  1.488390590570e-04  ,5.000142293069e+00  ,3.798805466263e+00  ,3.500099605148e+00  ,-1.110912229957e-01  ,1.350000000000e+01  
  1.488392779178e-04  ,5.000142709825e+00  ,3.798289432547e+00  ,3.500099896878e+00  ,-1.110764610364e-01  ,1.350000000000e+01  
  1.488396430428e-04  ,5.000143401664e+00  ,3.797428540058e+00  ,3.500100381165e+00  ,-1.110518479030e-01  ,1.350000000000e+01  
  1.488403732928e-04  ,5.000144772477e+00  ,3.795706775565e+00  ,3.500101340734e+00  ,-1.110026147827e-01  ,1.350000000000e+01  
  1.488411430309e-04  ,5.000146198880e+00  ,3.793891936688e+00  ,3.500102339216e+00  ,-1.109507255274e-01  ,1.350000000000e+01  
  1.488417581695e-04  ,5.000147325141e+00  ,3.792441624480e+00  ,3.500103127598e+00  ,-1.109092579644e-01  ,1.350000000000e+01  
  1.488422481383e-04  ,5.000148213564e+00  ,3.791286438880e+00  ,3.500103749495e+00  ,-1.108762286490e-01  ,1.350000000000e+01  
  1.488427387590e-04  ,5.000149095483e+00  ,3.790129728581e+00  ,3.500104366838e+00  ,-1.108431557672e-01  ,1.350000000000e+01  
  1.488432470749e-04  ,5.000150001108e+00  ,3.788931312436e+00  ,3.500105000776e+00  ,-1.108088902841e-01  ,1.350000000000e+01  
  1.488436501513e-04  ,5.000150713385e+00  ,3.787981020447e+00  ,3.500105499370e+00  ,-1.107817193998e-01  ,1.350000000000e+01  
  1.488441006320e-04  ,5.000151503312e+00  ,3.786918978005e+00  ,3.500106052319e+00  ,-1.107513530780e-01  ,1.350000000000e+01  
  1.488447445484e-04  ,5.000152621240e+00  ,3.785400914319e+00  ,3.500106834868e+00  ,-1.107079487292e-01  ,1.350000000000e+01  
  1.488454710732e-04  ,5.000153866792e+00  ,3.783688123130e+00  ,3.500107706755e+00  ,-1.106589761769e-01  ,1.350000000000e+01  
  1.488460370379e-04  ,5.000154825501e+00  ,3.782353872945e+00  ,3.500108377851e+00  ,-1.106208270761e-01  ,1.350000000000e+01  
  1.488467440049e-04  ,5.000156008834e+00  ,3.780687235975e+00  ,3.500109206184e+00  ,-1.105731741228e-01  ,1.350000000000e+01  
  1.488473204004e-04  ,5.000156961945e+00  ,3.779328433163e+00  ,3.500109873361e+00  ,-1.105343230378e-01  ,1.350000000000e+01  
  1.488479716743e-04  ,5.000158026276e+00  ,3.777793131648e+00  ,3.500110618393e+00  ,-1.104904250988e-01  ,1.350000000000e+01  
  1.488489303778e-04  ,5.000159568763e+00  ,3.775533140690e+00  ,3.500111698134e+00  ,-1.104258075306e-01  ,1.350000000000e+01  
  1.488498566712e-04  ,5.000161031709e+00  ,3.773349596036e+00  ,3.500112722196e+00  ,-1.103633748356e-01  ,1.350000000000e+01  
  1.488517092581e-04  ,5.000163877143e+00  ,3.768982638934e+00  ,3.500114714000e+00  ,-1.102385143162e-01  ,1.350000000000e+01  
  1.488539004738e-04  ,5.000167104748e+00  ,3.763817686264e+00  ,3.500116973324e+00  ,-1.100908366779e-01  ,1.350000000000e+01  
  1.488556601147e-04  ,5.000169589008e+00  ,3.759670184932e+00  ,3.500118712305e+00  ,-1.099722509763e-01  ,1.350000000000e+01  
  1.488570652942e-04  ,5.000171504220e+00  ,3.756358269006e+00  ,3.500120052954e+00  ,-1.098775562082e-01  ,1.350000000000e+01  
  1.488582437898e-04  ,5.000173063643e+00  ,3.753580710521e+00  ,3.500121144550e+00  ,-1.097981385756e-01  ,1.350000000000e+01  
  1.488589616532e-04  ,5.000173992655e+00  ,3.751888836205e+00  ,3.500121794859e+00  ,-1.097497631929e-01  ,1.350000000000e+01  
  1.488597677129e-04  ,5.000175017006e+00  ,3.749989130896e+00  ,3.500122511904e+00  ,-1.096954456134e-01  ,1.350000000000e+01  
  1.488602905574e-04  ,5.000175670825e+00  ,3.748756919362e+00  ,3.500122969578e+00  ,-1.096602155490e-01  ,1.350000000000e+01  
  1.488609232048e-04  ,5.000176450802e+00  ,3.747265949057e+00  ,3.500123515561e+00  ,-1.096175863513e-01  ,1.350000000000e+01  
  1.488616596947e-04  ,5.000177343440e+00  ,3.745530277513e+00  ,3.500124140408e+00  ,-1.095679565879e-01  ,1.350000000000e+01  
  1.488631198222e-04  ,5.000179064403e+00  ,3.742089305685e+00  ,3.500125345082e+00  ,-1.094695719149e-01  ,1.350000000000e+01  
  1.488634912803e-04  ,5.000179491895e+00  ,3.741213936291e+00  ,3.500125644326e+00  ,-1.094445435135e-01  ,1.350000000000e+01  
  1.488639542873e-04  ,5.000180018894e+00  ,3.740122834563e+00  ,3.500126013226e+00  ,-1.094133467817e-01  ,1.350000000000e+01  
  1.488644495646e-04  ,5.000180575441e+00  ,3.738955698249e+00  ,3.500126402809e+00  ,-1.093799759390e-01  ,1.350000000000e+01  
  1.488649957853e-04  ,5.000181180637e+00  ,3.737668527034e+00  ,3.500126826446e+00  ,-1.093431729743e-01  ,1.350000000000e+01  
  1.488655569072e-04  ,5.000181792963e+00  ,3.736346257190e+00  ,3.500127255074e+00  ,-1.093053664551e-01  ,1.350000000000e+01  
  1.488661225925e-04  ,5.000182400655e+00  ,3.735013250047e+00  ,3.500127680459e+00  ,-1.092672493299e-01  ,1.350000000000e+01  
  1.488665447610e-04  ,5.000182847892e+00  ,3.734018443318e+00  ,3.500127993525e+00  ,-1.092388047019e-01  ,1.350000000000e+01  
  1.488670278380e-04  ,5.000183353075e+00  ,3.732880121811e+00  ,3.500128347153e+00  ,-1.092062615959e-01  ,1.350000000000e+01  
  1.488676216493e-04  ,5.000183964450e+00  ,3.731480882868e+00  ,3.500128775115e+00  ,-1.091662540236e-01  ,1.350000000000e+01  
  1.488683551590e-04  ,5.000184705038e+00  ,3.729752487981e+00  ,3.500129293527e+00  ,-1.091168307810e-01  ,1.350000000000e+01  
  1.488689372356e-04  ,5.000185281255e+00  ,3.728380939927e+00  ,3.500129696878e+00  ,-1.090776148205e-01  ,1.350000000000e+01  
  1.488696476484e-04  ,5.000185970767e+00  ,3.726707016648e+00  ,3.500130179537e+00  ,-1.090297571642e-01  ,1.350000000000e+01  
  1.488702096085e-04  ,5.000186505505e+00  ,3.725382906484e+00  ,3.500130553854e+00  ,-1.089918957089e-01  ,1.350000000000e+01  
  1.488708590197e-04  ,5.000187111713e+00  ,3.723852761030e+00  ,3.500130978199e+00  ,-1.089481451047e-01  ,1.350000000000e+01  
  1.488718879449e-04  ,5.000188046445e+00  ,3.721428447800e+00  ,3.500131632511e+00  ,-1.088788279331e-01  ,1.350000000000e+01  
  1.488730025517e-04  ,5.000189023450e+00  ,3.718802316440e+00  ,3.500132316415e+00  ,-1.088037403555e-01  ,1.350000000000e+01  
  1.488748704123e-04  ,5.000190578050e+00  ,3.714401583766e+00  ,3.500133404635e+00  ,-1.086779121843e-01  ,1.350000000000e+01  
  1.488770109641e-04  ,5.000192232678e+00  ,3.709358604425e+00  ,3.500134562875e+00  ,-1.085337205107e-01  ,1.350000000000e+01  
  1.488812920677e-04  ,5.000195137852e+00  ,3.699273356635e+00  ,3.500136596496e+00  ,-1.082453567556e-01  ,1.350000000000e+01  
  1.488898542749e-04  ,5.000199347374e+00  ,3.679105708383e+00  ,3.500139543162e+00  ,-1.076687089717e-01  ,1.350000000000e+01  
  1.489069786894e-04  ,5.000201471388e+00  ,3.638781831053e+00  ,3.500141029972e+00  ,-1.065157322814e-01  ,1.350000000000e+01  
  1.489232328760e-04  ,5.000195850725e+00  ,3.600521256156e+00  ,3.500137095508e+00  ,-1.054217421986e-01  ,1.350000000000e+01  
  1.489346844184e-04  ,5.000187486636e+00  ,3.573573862140e+00  ,3.500131240645e+00  ,-1.046512258435e-01  ,1.350000000000e+01  
  1.489420739042e-04  ,5.000180177214e+00  ,3.556188808909e+00  ,3.500126124050e+00  ,-1.041541263817e-01  ,1.350000000000e+01  
  1.489490126299e-04  ,5.000171960739e+00  ,3.539866854045e+00  ,3.500120372518e+00  ,-1.036874228044e-01  ,1.350000000000e+01  
  1.489566673564e-04  ,5.000161386933e+00  ,3.521863585722e+00  ,3.500112970853e+00  ,-1.031726423360e-01  ,1.350000000000e+01  
  1.489641805219e-04  ,5.000149475107e+00  ,3.504196253883e+00  ,3.500104632575e+00  ,-1.026674654786e-01  ,1.350000000000e+01  
  1.489714716601e-04  ,5.000136472904e+00  ,3.487053867918e+00  ,3.500095531033e+00  ,-1.021772966687e-01  ,1.350000000000e+01  
